timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-18T18:26:09,Sentiment_Analysis_RNN,1797c6e9-59ce-4e7c-a4f3-b87993858cca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,871.4890122000361,2.1564538453411496e-05,2.474447543403073e-08,22.5,3.176542704322526,11.90005588531494,0.0054445777193755,0.000747933376124,0.0028788204397907,0.0090713315352902,Canada,CAN,quebec,,,Windows-11-10.0.26100-SP0,3.12.7,2.8.3,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-72.5388,46.3404,31.733482360839844,machine,N,1.0
2025-04-23T21:35:14,Sentiment_Analysis_RNN,03f0eb8a-ccb2-47ae-bf23-de2eaa3de678,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,915.9286522999755,2.2553853176757506e-05,2.462402843291652e-08,22.5,2.8483331981630826,11.900055885314941,0.005722371173748981,0.0007394325359899997,0.003025692626277473,0.009487496336016456,Canada,CAN,quebec,,,Windows-11-10.0.26100-SP0,3.12.7,2.8.3,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-72.5388,46.3404,31.733482360839844,machine,N,1.0
